"zip","city","brand","store_name","product_ean","product_desc","product_img","original_price","new_price","discount_dkk","discount_percent","stock","stock_unit","start_time","end_time","last_update"
"3400","Hillerød","netto","Netto Ullerød","5710328002307","ØKO YOGHURT NATUREL LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/60910ad59877298f2dc925e11d43c833",20.19,16,4.19,20.75,1,"each","2025-11-27T05:48:17.000Z","2025-11-28T22:59:59.000Z","2025-11-27T05:48:32.000Z"
"3400","Hillerød","netto","Netto Ullerød","5710326022833","HYTTEOST PROTEIN LAB","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2e8493416a3410c6b9ad674bb4ad5df9",12.95,10,2.95,22.78,1,"each","2025-11-27T05:50:13.000Z","2025-11-30T22:59:59.000Z","2025-11-27T05:50:37.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712872937456","JUICE APPELSIN ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1be7ab1693437ed950b9d754fad03850",33.95,27,6.95,20.47,3,"each","2025-11-27T05:52:55.000Z","2025-11-30T22:59:59.000Z","2025-11-27T05:53:19.000Z"
"3400","Hillerød","netto","Netto Ullerød","5701977003265","NATUREL NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06d3bf7f5bb136dd2e6dab1a41947d42",16.95,11,5.95,35.1,8,"each","2025-11-27T06:52:27.000Z","2025-12-12T22:59:59.000Z","2025-11-27T06:52:56.000Z"
"3400","Hillerød","netto","Netto Ullerød","5701977003272","PEACH & PASSION NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18.95,12,6.95,36.68,4,"each","2025-11-27T06:54:38.000Z","2025-12-13T22:59:59.000Z","2025-11-27T06:55:01.000Z"
"3400","Hillerød","netto","Netto Ullerød","5701977003234","FOREST FRUIT NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a96deedab398db7266a0e5e43b743ea",18.95,13,5.95,31.4,12,"each","2025-11-27T06:55:26.000Z","2025-12-13T22:59:59.000Z","2025-11-27T06:55:53.000Z"
"3400","Hillerød","netto","Netto Ullerød","5711953204500","SVENSØ 45+ KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/42c121e0d25f31668c9ef6005689c9c9",20,14,6,30,20,"each","2025-11-17T11:24:55.000Z","2025-12-03T22:59:59.000Z","2025-11-27T07:23:06.000Z"
"3400","Hillerød","netto","Netto Ullerød","5900244039000","GRILLPØLSER PØLSERIET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ed8e59f94f8e06ac3a885922372e60c8",18,14,4,22.22,2,"each","2025-11-27T09:43:50.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:44:13.000Z"
"3400","Hillerød","netto","Netto Ullerød","8010558103223","LF MOZZARELLA CASEIFICIO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/197e0ef24869586264942c634429f833",12.95,10,2.95,22.78,4,"each","2025-11-27T09:44:31.000Z","2025-11-30T22:59:59.000Z","2025-11-27T09:45:05.000Z"
"3400","Hillerød","netto","Netto Ullerød","5900244038874","GRILLPØLSER PØLSEMESTEREN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/478066ad72bb8b15b368232e729eecc5",35.11,23,12.11,34.49,1,"each","2025-11-27T09:45:29.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:45:56.000Z"
"3400","Hillerød","netto","Netto Ullerød","5708330005065","KYLLINGEPØLSER ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b4e75292-8772-4769-9f81-5786cccf7d37",40.95,28,12.95,31.62,1,"each","2025-11-27T09:45:49.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:46:07.000Z"
"3400","Hillerød","netto","Netto Ullerød","5703855111901","PIZZATOPPING FALENGREEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2140025fb78a3cf46b04b1e51ee871e6",12,9,3,25,1,"each","2025-11-27T09:46:11.000Z","2026-01-25T22:59:59.000Z","2025-11-27T09:46:38.000Z"
"3400","Hillerød","netto","Netto Ullerød","5715775001590","TZATZIKI LA CAMPAGNA",NA,20.01,16,4.01,20.04,1,"each","2025-11-27T09:46:55.000Z","2025-11-30T22:59:59.000Z","2025-11-27T09:47:20.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712876119063","RULLEPØLSE SMAGEN AF AARHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3cdb069247a87663505b4166465353fa",19.08,12,7.08,37.11,2,"each","2025-11-27T09:47:37.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:48:01.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712877240681","RIBS TERIYAKI NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c81734ae887664293c90803a7732789d",32,25,7,21.88,1,"each","2025-11-27T09:48:14.000Z","2026-01-25T22:59:59.000Z","2025-11-27T09:48:32.000Z"
"3400","Hillerød","netto","Netto Ullerød","5704000516145","GRILLPØLSER LANGELÆNDER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",50.3,25,25.3,50.3,2,"each","2025-11-27T09:48:36.000Z","2025-11-28T22:59:59.000Z","2025-11-27T09:48:53.000Z"
"3400","Hillerød","netto","Netto Ullerød","5704000512451","KYLLING M CHILI K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c82a54c1ab4a14298eb7e9db00e5624",20.45,8,12.45,60.88,1,"each","2025-11-27T09:48:58.000Z","2025-12-01T22:59:59.000Z","2025-11-27T09:49:24.000Z"
"3400","Hillerød","netto","Netto Ullerød","5715775000791","PERSILLE PESTO LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",17.02,12,5.02,29.49,5,"each","2025-11-27T09:51:08.000Z","2025-11-30T22:59:59.000Z","2025-11-27T09:51:31.000Z"
"3400","Hillerød","netto","Netto Ullerød","7350046677074","HAMBURGERRYG FAM. JACOBS.","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",10.05,8,2.05,20.4,1,"each","2025-11-27T09:52:18.000Z","2025-11-27T22:59:59.000Z","2025-11-27T09:52:38.000Z"
"3400","Hillerød","netto","Netto Ullerød","5704000465993","RØGET MEDISTER STRYHNS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/006cd9bf12017953d427aec5dc01316b",31.21,16,15.21,48.73,1,"each","2025-11-27T09:52:37.000Z","2025-11-28T22:59:59.000Z","2025-11-27T09:53:04.000Z"
"3400","Hillerød","netto","Netto Ullerød","5707196277562","HK. GRIS/KALV 8-12% VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f070a4d881a59ba043ece6e595254843",45.11,28,17.11,37.93,3,"each","2025-11-26T16:07:22.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:08:25.000Z"
"3400","Hillerød","netto","Netto Ullerød","5745001103156","HYTTEOSTS. SOLT TJIA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",10,7,3,30,8,"each","2025-11-24T10:41:17.000Z","2025-12-10T22:59:59.000Z","2025-11-27T10:38:21.000Z"
"3400","Hillerød","netto","Netto Ullerød","5706911027918","BLÅBÆR 0% FEDT ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0459fd292aa4f3083a5579f1d48dd9af",17.95,11,6.95,38.72,9,"each","2025-11-27T05:45:51.000Z","2025-11-30T22:59:59.000Z","2025-11-27T11:38:33.000Z"
"3400","Hillerød","netto","Netto Ullerød","5707196214284","BACON 3-PAK TULIP","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b44b00b8e3cab80add951efea268542b",20,15,5,25,1,"each","2025-11-27T11:06:50.000Z","2025-12-10T22:59:59.000Z","2025-11-27T11:38:33.000Z"
"3400","Hillerød","netto","Netto Ullerød","5701638141794","SALATOST PERS. TAVERNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ed26349e-63b3-42b6-8a79-2f952a4bdf3d",12,9,3,25,2,"each","2025-11-24T10:42:56.000Z","2025-12-10T22:59:59.000Z","2025-11-27T11:53:36.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712877648715","CARPACCIO PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/03c8cdb5b3cec7713db9f493580c9186",34.13,20,14.13,41.4,1,"each","2025-11-27T09:53:15.000Z","2025-11-28T22:59:59.000Z","2025-11-27T12:08:29.000Z"
"3400","Hillerød","netto","Netto Ullerød","5038862003599","ANANAS JORBBÆR INNOCENT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ae0d8532ab60808283de09ea998f11fe",24,15,9,37.5,11,"each","2025-11-27T07:01:30.000Z","2025-12-19T22:59:59.000Z","2025-11-27T12:38:33.000Z"
"3400","Hillerød","netto","Netto Ullerød","5711953205538","YOGHURT LEMON CHEASY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49efa4db96e1ed29a3c1ec7cf8ce6f9c",23.18,7,16.18,69.8,8,"each","2025-11-27T06:43:54.000Z","2026-01-10T22:59:59.000Z","2025-11-27T12:38:33.000Z"
"3400","Hillerød","netto","Netto Ullerød","8021398443912","GORGONZOLA W/ M IGOR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c62c456d27aff525b1ca0e551b09bfd1",25,19,6,24,1,"each","2025-11-14T10:34:51.000Z","2025-12-04T22:59:59.000Z","2025-11-27T12:38:33.000Z"
"3400","Hillerød","netto","Netto Ullerød","5706911027901","FERSKEN 0% FEDT ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f597b326206a912ef0f96852cb41c7f7",17.95,9,8.95,49.86,18,"each","2025-11-27T05:43:31.000Z","2025-11-29T22:59:59.000Z","2025-11-27T12:53:40.000Z"
"3400","Hillerød","netto","Netto Ullerød","5704000496515","SKINKESALAT K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9b771cf33c8b1ffcba4722370e6c8c08",20.64,9,11.64,56.4,4,"each","2025-11-27T09:49:24.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:38:49.000Z"
"3400","Hillerød","netto","Netto Ullerød","5710607000192","SYLTE BORNHOLMER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/69cf3f65-4dc1-4f68-bee8-bd7d3815ab26",20,15,5,25,4,"each","2025-11-24T10:39:37.000Z","2025-12-10T22:59:59.000Z","2025-11-27T14:08:55.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712875901034","FORKOGTE ÆG NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3244c69d8ba6302fd460076ae7c1f220",10,7,3,30,5,"each","2025-11-26T17:00:58.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:08:55.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712874935726","SURDEJSBOL ØKO ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f62b180c6233648238ca19dee6295092",18.99,12,6.99,36.81,1,"each","2025-11-26T05:16:08.000Z","2025-11-27T22:59:59.000Z","2025-11-27T14:23:50.000Z"
"3400","Hillerød","netto","Netto Ullerød","5706911028250","GRÆSK YOG. 0% ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a82506663630580c9e6b14ff9a9da860",25,13,12,48,14,"each","2025-11-27T06:48:25.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:54:00.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712878226936","SKINKESCHNITZLE VELSMAG",NA,20,15,5,25,4,"each","2025-11-26T15:54:07.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:54:00.000Z"
"3400","Hillerød","netto","Netto Ullerød","5038862136563","ÆBLEJUICE INNOCENT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",24,13,11,45.83,15,"each","2025-11-27T07:03:37.000Z","2025-12-12T22:59:59.000Z","2025-11-27T15:38:57.000Z"
"3400","Hillerød","netto","Netto Ullerød","5712877242111","GOUDA CHILI LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",22,19,3,13.64,2,"each","2025-11-24T09:43:25.000Z","2026-01-20T22:59:59.000Z","2025-11-27T15:23:53.000Z"
"3400","Hillerød","netto","Netto Ullerød","5713507060044","CHILIMAYO LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bc06b7f0565bce8ab99225eae4350cd9",22.25,12,10.25,46.07,6,"each","2025-11-27T09:52:58.000Z","2025-11-30T22:59:59.000Z","2025-11-27T15:23:53.000Z"
"3400","Hillerød","netto","Netto Ullerød","4009700026910","MIX DANONINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",20,13,7,35,15,"each","2025-11-27T06:45:52.000Z","2025-12-13T22:59:59.000Z","2025-11-27T15:38:57.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5204653003158","BRØDSTÆNGER OST TSANOS",NA,15,11,4,26.67,4,"each","2025-11-24T07:44:30.000Z","2026-01-22T22:59:59.000Z","2025-11-26T14:14:12.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712878251679","NAKKEKOTELETTER VELSMAG",NA,20,15,5,25,1,"each","2025-11-26T06:47:19.000Z","2025-11-27T22:59:59.000Z","2025-11-26T14:14:12.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5704000512451","KYLLING M CHILI K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c82a54c1ab4a14298eb7e9db00e5624",20.45,11,9.45,46.21,11,"each","2025-11-25T07:37:31.000Z","2025-11-27T22:59:59.000Z","2025-11-26T14:44:06.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","3236240071914","FLØDEOST VALNØD PAYSON BRETO",NA,22,17,5,22.73,17,"each","2025-11-25T07:50:50.000Z","2025-11-30T22:59:59.000Z","2025-11-26T15:44:17.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712871430286","SPARERIBS TULIP","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f635ed1ffb70c1dc091ec5928b1ed009",50.54,34,16.54,32.73,7,"each","2025-11-25T07:50:20.000Z","2025-11-30T22:59:59.000Z","2025-11-26T16:44:30.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5707196231205","SALAMI SNACK GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/890f1e57-7cc2-446c-99fc-4d85cd7acbbc",18,12,6,33.33,24,"each","2025-11-24T11:58:21.000Z","2025-12-31T22:59:59.000Z","2025-11-26T17:14:30.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5701205005542","MULTIKERNE SANDWICH SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1a655398-14e9-4264-b53f-3af867e7907b",25.55,13,12.55,49.12,2,"each","2025-11-26T05:31:23.000Z","2025-11-27T22:59:59.000Z","2025-11-26T18:14:36.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712875337871","BRIE 200G LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18.96,15,3.96,20.89,2,"each","2025-11-25T07:57:38.000Z","2025-11-27T22:59:59.000Z","2025-11-26T19:14:47.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5713507054296","ØKO SKYR M/ VANILJE LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b93e65862cbe5b4348bb4a84c1547b29",32.28,17,15.28,47.34,2,"each","2025-11-25T10:08:56.000Z","2025-11-27T22:59:59.000Z","2025-11-26T20:59:53.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712875127984","WRAP M/KYLLING NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1ed1d34ff6dc7571ee7d47a72eedff34",23.04,15,8.04,34.9,3,"each","2025-11-27T06:26:40.000Z","2025-11-27T22:59:59.000Z","2025-11-27T06:27:16.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5707196284447","KOTELETTER ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49147582-dcf1-425f-9929-deb9e7ea319c",47.3,37,10.3,21.78,1,"each","2025-11-27T06:32:02.000Z","2025-11-28T22:59:59.000Z","2025-11-27T06:32:20.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5707196280654","FLÆSK I SKIVER VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b88b652e8f446877c710e36d23717664",43.19,26,17.19,39.8,1,"each","2025-11-27T06:53:17.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:23:33.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5701205001582","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73",13.53,10,3.53,26.09,1,"each","2025-11-27T06:37:38.000Z","2025-11-28T22:59:59.000Z","2025-11-27T06:38:11.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5707196325737","HK. GRIS/KALV VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/338328fc3f1cda9b36be00b2e934c81a",55,42,13,23.64,2,"each","2025-11-27T06:45:11.000Z","2025-11-27T22:59:59.000Z","2025-11-27T06:45:34.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5900857014463","15 M. HAV 30% CMT",NA,25,19,6,24,7,"each","2025-11-25T07:50:38.000Z","2025-11-30T22:59:59.000Z","2025-11-27T07:23:07.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5711953166839","GULD OST CIP45+ GRØNNELUND","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c6269a96b622fabe916312fd1fd92a3d",50,44,6,12,3,"each","2025-11-21T08:53:14.000Z","2025-12-31T22:59:59.000Z","2025-11-27T08:53:21.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5707196304091","RIBBENSSTEG VELSMAG",NA,75.19,38,37.19,49.46,1,"each","2025-11-27T06:31:06.000Z","2025-11-27T22:59:59.000Z","2025-11-27T09:23:24.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5701246036703","KARTOFFEL SANDWICH KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9134b346603bb84adced233ee8a72d54",14.99,11,3.99,26.62,4,"each","2025-11-27T06:37:26.000Z","2025-11-28T22:59:59.000Z","2025-11-27T09:38:24.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712877952898","SKYR BLÅBÆR EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,12,3.95,24.76,7,"each","2025-11-25T09:59:35.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:08:26.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712871081860","SOLSIKKE RUGBRØD ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f68ba713-6cba-4a34-88d3-0797156a590c",9.78,7,2.78,28.43,1,"each","2025-11-27T06:45:37.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:38:35.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5745000625710","PUMPKIN LATTÉ BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e58061d0d5683a8b25870544678d8b6",10,7,3,30,5,"each","2025-11-27T11:01:31.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:02:15.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5745000625734","PISTACHIO LATTÉ BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f7896471d55fe99823ae4b07235826a2",10,7,3,30,3,"each","2025-11-27T11:01:45.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:02:15.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5713300040038","SMOOTHIE M/ APPELSIN HAPPY ZOO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f0b1180e78c00248e416c8505a6130b7",6,4,2,33.33,11,"each","2025-11-27T11:02:05.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:02:35.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5038862236973","DEFENCE INNOCENT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2eca8de9-8386-46e1-8cf1-8438547df824",15,11,4,26.67,7,"each","2025-11-27T11:04:50.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:05:10.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","7312930009279","CHEESECAKE OREO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18,10,8,44.44,9,"each","2025-11-27T11:06:48.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:07:17.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5760466985352","45+ ML SKIVER RIBERHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4798adf1421681e52df104ef8fe98f2c",49,31,18,36.73,1,"each","2025-11-21T08:59:03.000Z","2025-12-31T22:59:59.000Z","2025-11-27T11:08:32.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5711953195150","MOUSSE BANOFEE ARLA PROTEIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b7ab0535647b8a943fcee66f0c1916c",12,7,5,41.67,13,"each","2025-11-27T11:08:42.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:09:08.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5711953195143","CHOCO MOUSSE ARLA PROTEIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/113256c4d0b5f00e5e2bc65b1256293c",12,9,3,25,5,"each","2025-11-27T11:09:04.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:09:30.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712877240681","RIBS TERIYAKI NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c81734ae887664293c90803a7732789d",32,25,7,21.88,5,"each","2025-11-27T11:17:05.000Z","2025-12-11T22:59:59.000Z","2025-11-27T11:17:27.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712877241404","RIBS CHILI/CITR NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e66b344e0799552b44174a2aceae6a70",32,25,7,21.88,17,"each","2025-11-27T11:16:50.000Z","2025-12-02T22:59:59.000Z","2025-11-27T11:17:27.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5701377009812","HAVARTI JALAPEN ST. CLEMENS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15,11,4,26.67,12,"each","2025-11-27T11:18:40.000Z","2025-12-11T22:59:59.000Z","2025-11-27T11:19:00.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5710405310509","SØDCHILI PHILADELPHIA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/dc97dc9817f31861458854eb0aa6599c",15,9,6,40,10,"each","2025-11-27T11:19:08.000Z","2025-12-11T22:59:59.000Z","2025-11-27T11:19:51.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","5712875398919","TARTELETFYLD PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e33cf47b0282d2813165e0dd5217c18",59,47,12,20.34,3,"each","2025-11-27T11:18:55.000Z","2025-12-11T22:59:59.000Z","2025-11-27T11:19:51.000Z"
"3400","Hillerød","netto","Netto Skansevej Hillerød","7622210276490","FL.OST PEBERROD PHILADELPHIA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5ec54b8656ef65cea7170976973faed9",15,8,7,46.67,29,"each","2025-11-27T11:19:21.000Z","2025-12-11T22:59:59.000Z","2025-11-27T11:19:51.000Z"
